,created_at,sentiment_score_x,sentiment_score_y
117,2018-04-28,0.033454709848504814,0.0871640987618026
118,2018-04-29,0.01964977855852434,0.047728560487781804
119,2018-04-30,0.04036370467167903,0.10673393324782213
120,2018-05-01,0.042073536216132496,0.09243288919255367
121,2018-05-02,0.046253903759068765,0.11953930971499589
122,2018-05-03,0.03366886594176626,0.08267721520835267
123,2018-05-04,0.03103286704136957,0.07208831075877956
124,2018-05-05,0.05695465769512178,0.12476772712028504
125,2018-05-06,0.051274143579461265,0.10490527491954584
126,2018-05-07,0.03102418849205227,0.06353214252068096
127,2018-05-08,0.05217072994946693,0.10647494122184008
128,2018-05-09,0.03424592282339921,0.06835486195550482
129,2018-05-10,0.047167642079624095,0.09516424096205355
130,2018-05-11,0.05812525121819583,0.12322812890870441
131,2018-05-12,0.0731456945824803,0.16264367184806316
132,2018-05-13,0.08370820550773712,0.1693598851068645
133,2018-05-14,0.04025201010234507,0.09249524057353879
134,2018-05-15,0.04111700744341584,0.09726220261259248
135,2018-05-16,0.060656970392214474,0.12197592065532215
136,2018-05-17,0.06736282260851605,0.15882317877414687
137,2018-05-18,0.09261246930265045,0.18228319255825132
138,2018-05-19,0.05833679354402704,0.1441928872227806
139,2018-05-20,0.0773836080012482,0.1853581809824079
140,2018-05-21,0.05104629782486745,0.11596281051986727
141,2018-05-22,0.009584983603217976,0.022382652740478744
142,2018-05-23,0.02799672002587146,0.060159551240388576
143,2018-05-24,0.028438590451059308,0.05691350094100885
144,2018-05-25,0.06680945657638622,0.11973100183354572
145,2018-05-26,0.08041993156016172,0.13967455599184259
146,2018-05-27,0.05010427057318847,0.09790716388907826
147,2018-05-28,0.04983232952151871,0.09887023060139002
148,2018-05-29,0.08595391572495649,0.14801569645003307
149,2018-05-30,0.05077325085818791,0.12022967409349437
150,2018-05-31,0.06221788552646856,0.14510362180607012
151,2018-06-01,0.08901935791921746,0.17917866105043886
152,2018-06-02,0.08438729543562477,0.16506180158660985
153,2018-06-03,0.08121160598122808,0.15044668680532394
154,2018-06-04,0.0825838682257217,0.15930459996211035
155,2018-06-05,0.08033911749495488,0.1706831530734699
156,2018-06-06,0.09049273586502421,0.19225448557522237
157,2018-06-07,0.048031004419762845,0.10924655301606068
158,2018-06-08,0.051446393876175646,0.117458208761843
159,2018-06-09,0.06389168215674668,0.14775262740379375
160,2018-06-10,0.07652235045971822,0.15908863489148917
161,2018-06-11,0.11367024485727566,0.2018697450373349
162,2018-06-12,0.04677428917709859,0.11611940303447398
163,2018-06-13,0.04778382348880813,0.11067788969431011
164,2018-06-14,0.0765913874977842,0.1694735096125686
165,2018-06-15,0.07856853274022962,0.16323947579037998
166,2018-06-16,0.08656889234489289,0.177993309278872
167,2018-06-17,0.07692646836352739,0.19615290249802184
168,2018-06-18,0.08001083552536534,0.17670842284479082
169,2018-06-19,0.038029004695347826,0.10012110691637163
170,2018-06-20,0.035290093891589894,0.08095554478768852
171,2018-06-21,0.049554238546976236,0.09872563411145531
172,2018-06-22,0.027372236948505865,0.0655730511513657
173,2018-06-23,0.06241948776281807,0.14130825728229804
174,2018-06-24,0.07415780827809235,0.14668792102769276
175,2018-06-25,0.059353077941326327,0.10988676503217396
176,2018-06-26,0.04666387635675669,0.09043083421485566
177,2018-06-27,0.04163899944165057,0.0868934226138046
178,2018-06-28,0.07200618755272117,0.15340448652536248
179,2018-06-29,0.06519684500973007,0.14245011483280245
180,2018-06-30,0.0754000723300367,0.1669660177729049
181,2018-07-01,0.05233585343558289,0.13555059648611237
182,2018-07-02,0.05067964068872145,0.12754192446872517
183,2018-07-03,0.07378823160990787,0.16652293385738515
184,2018-07-04,0.09514065273537105,0.19081882328280636
185,2018-07-05,0.0897348484986097,0.1827389927282726
186,2018-07-06,0.08367631005883676,0.16547767078857026
187,2018-07-07,0.08143488726385417,0.16170347875392105
188,2018-07-08,0.04865239814630039,0.08603069406434678
189,2018-07-09,0.07661995404188136,0.16459895022144022
190,2018-07-10,0.10827921056417404,0.24667821490614575
191,2018-07-11,0.07211362172611135,0.14132407448033973
192,2018-07-12,0.05037031711862798,0.09630375949531725
193,2018-07-13,0.09028097591637625,0.17002295361110942
194,2018-07-14,0.06987371673903592,0.1249452382215129
195,2018-07-15,0.07808817416321756,0.12570109715014124
196,2018-07-16,0.06321038200035571,0.10919580441349641
197,2018-07-17,0.06234218405624436,0.13575447556172837
198,2018-07-18,0.05818551986727201,0.12930905392616712
199,2018-07-19,0.08579761049773973,0.17861456640995024
200,2018-07-20,0.04704750010925969,0.08777330721668632
201,2018-07-21,0.01283446614050062,0.021274332824074246
202,2018-07-22,0.10094558670332872,0.17701554210195697
203,2018-07-23,0.039644079848276934,0.09945067035252714
204,2018-07-24,0.058232087801504635,0.11747623060490707
205,2018-07-25,0.05611589859196908,0.10411095982672637
206,2018-07-26,0.07819091585412963,0.14412460126737675
207,2018-07-27,0.07612756302740481,0.14759218610905647
208,2018-07-28,0.05057403530031082,0.09052297956309953
209,2018-07-29,0.04328359658220736,0.08601152537045395
210,2018-07-30,0.03681605405812055,0.06973853604557828
211,2018-07-31,0.057786064292243755,0.11568565719802827
212,2018-08-01,0.03960723793394583,0.09235524582784951
213,2018-08-02,0.03914985797456135,0.08201027730169193
214,2018-08-03,0.057006435007671316,0.10883267775568649
215,2018-08-04,0.0802627135235672,0.13898510563562588
216,2018-08-05,0.07815243344040827,0.1511419470550901
217,2018-08-06,0.0649509666019952,0.1360838145430128
218,2018-08-07,0.051051564016364875,0.1282441106345507
219,2018-08-08,0.042314257000654,0.09019312862057209
220,2018-08-09,0.04275626948615823,0.08199600515856674
221,2018-08-10,0.04562978521785818,0.0992145345151479
222,2018-08-11,0.04500607678056271,0.1074240924333364
223,2018-08-12,0.029614754179119712,0.06787178389641299
224,2018-08-13,0.04233090017788323,0.1021680294468484
225,2018-08-14,0.043053227143235964,0.10378263845281525
226,2018-08-15,0.025279921235747703,0.046226894262815545
227,2018-08-16,0.03905394184915574,0.06999588141528207
228,2018-08-17,0.007810161284575236,0.015723141964682004
229,2018-08-18,0.03763201358930971,0.08099642701401148
230,2018-08-19,0.06300079456998921,0.14032336881251176
231,2018-08-20,0.03763046564550029,0.08650812078191238
232,2018-08-21,0.05936303834214444,0.16029503192637337
233,2018-08-22,0.06138872554470257,0.1430197039506266
234,2018-08-23,0.06831391858807663,0.1601393870720496
235,2018-08-24,0.047072530152965426,0.10264538091276958
236,2018-08-25,0.038218038521010106,0.11889764476285371
237,2018-08-26,0.04255283818203026,0.09934043362068273
238,2018-08-27,0.05828976535070662,0.14215993132294635
239,2018-08-28,0.12759897183481292,0.2602336499944831
240,2018-08-29,0.07025181530631824,0.14910400642240515
241,2018-08-30,0.053386741611037215,0.10510060167295474
242,2018-08-31,0.03248535795372956,0.06695562159998476
243,2018-09-01,0.08313136752762208,0.1651134534765213
244,2018-09-02,0.06602973939364143,0.13323949744000527
245,2018-09-03,0.0669556696330304,0.13249065086180076
246,2018-09-04,0.06827144450678914,0.11646158134363262
247,2018-09-05,0.09476245044391514,0.16461712351872973
248,2018-09-06,0.07032961647824255,0.16212682289570368
249,2018-09-07,0.059209860753994585,0.12577765835425633
250,2018-09-08,0.05646175261893361,0.1127850761784276
251,2018-09-09,0.08263742450041894,0.16814586548608695
252,2018-09-10,0.08596749016315926,0.1610606065706201
253,2018-09-11,0.06423714997546469,0.142772934663076
254,2018-09-12,0.08081363504724083,0.15730767402646986
255,2018-09-13,0.07594274622926521,0.1266738438393086
256,2018-09-14,0.09035884716486604,0.15904890604079538
257,2018-09-15,0.10159735082920815,0.19511491234050288
258,2018-09-16,0.08894933099942887,0.1761113345172885
259,2018-09-17,0.054467830781740736,0.13950909699752892
260,2018-09-18,-0.007665699721056637,-0.0156955704787304
261,2018-09-19,0.0348583053873577,0.0727423428754525
262,2018-09-20,0.12563314028431696,0.26297083642297026
263,2018-09-21,0.10752683122551078,0.22218280928701006
264,2018-09-22,0.0877133724395672,0.17058442732307164
265,2018-09-23,0.1001225251053443,0.17690880012844298
266,2018-09-24,0.08894072300537705,0.17411031294138063
267,2018-09-25,0.07758331976281342,0.15797273414531332
268,2018-09-26,0.07564571971663858,0.1418300385306549
269,2018-09-27,0.003912580305020514,0.005967017667563173
270,2018-09-28,0.012161891212676973,0.019175088324613166
271,2018-09-29,0.03483837155688226,0.053065361060293255
272,2018-09-30,0.03715726247351182,0.05697757982194711
273,2018-10-01,0.02527739029991713,0.04222056858065868
274,2018-10-02,0.05506308575681357,0.11219066049794117
275,2018-10-03,0.07372165776218027,0.13192702944038334
276,2018-10-04,0.07685385282836976,0.11198704269276737
277,2018-10-05,0.05666050193260685,0.09215063619443346
278,2018-10-06,0.07588514257102168,0.13415327843839286
279,2018-10-07,0.07768180113466619,0.13925300285536668
280,2018-10-08,0.09995149541094608,0.18946443353775455
281,2018-10-09,0.10347938310911,0.19527561006073985
282,2018-10-10,0.07625102942396335,0.15761868565894646
283,2018-10-11,0.07150243853105662,0.13959435013093469
284,2018-10-12,0.13618866904911425,0.22446828700520435
285,2018-10-13,0.0958483568932488,0.17966868468616834
286,2018-10-14,0.07649998478140468,0.15383633965881596
287,2018-10-15,0.09290944382859928,0.16656646599998745
288,2018-10-16,0.08198344343806799,0.12825293027574539
289,2018-10-17,0.06581234520016543,0.1262779287831131
290,2018-10-18,0.06551325516365178,0.11630162630956849
291,2018-10-19,0.10054507793305652,0.14543506130348496
292,2018-10-20,0.1213041803329616,0.1848154964150137
293,2018-10-21,0.08507399656997691,0.13235354183356612
294,2018-10-22,0.08546491404333777,0.17328901581808018
295,2018-10-23,0.07965590165850006,0.14214837699279292
296,2018-10-24,0.0715196560221476,0.13910645926914655
297,2018-10-25,0.08646036467187963,0.17626092137627158
298,2018-10-26,0.039957414370480775,0.06989810705630678
299,2018-10-27,0.0642823672078013,0.11236578325421177
300,2018-10-28,0.0487384762900493,0.08623810847242151
301,2018-10-29,0.0721679217244671,0.1276222551512999
302,2018-10-30,0.07049198588885665,0.12945311258106282
303,2018-10-31,0.06920986062334486,0.1303685468541324
304,2018-11-01,0.10120905089049677,0.17108213863335375
305,2018-11-02,0.061278488432299785,0.12370720658646348
306,2018-11-03,0.05919116808964298,0.111963012316043
307,2018-11-04,0.07102180324797935,0.13793444821577852
308,2018-11-05,0.0732013974707252,0.13769042765875045
309,2018-11-06,0.0642929119889365,0.12607371682068938
310,2018-11-07,0.08091756933474972,0.14761156592830468
311,2018-11-08,0.06434233731554506,0.13187185135191418
312,2018-11-09,0.06647938726571032,0.13455670427091967
313,2018-11-10,0.07878306192269327,0.15911402953356954
314,2018-11-11,0.06718864560736096,0.15530490214160486
315,2018-11-12,0.07782349719388265,0.15525366263299478
316,2018-11-13,0.08170379936693514,0.1444162473760041
317,2018-11-14,0.0858349320955287,0.16412829790289532
318,2018-11-15,0.07401869514235111,0.15240008158779444
319,2018-11-16,0.07486606133570045,0.15811371208090058
320,2018-11-17,0.08750252768797073,0.18207286270455716
321,2018-11-18,0.10779822274346179,0.1973681745856968
322,2018-11-19,0.08669301053326794,0.1528207061037331
323,2018-11-20,0.09487814119306491,0.17253616777693656
324,2018-11-21,0.0996700740998195,0.18133627802050153
325,2018-11-22,0.07573038937202677,0.1762843408180545
326,2018-11-23,0.09056621877048837,0.1740651314519502
327,2018-11-24,0.1014568311155213,0.17493316809060566
328,2018-11-25,0.09151651833073066,0.15963454810378347
329,2018-11-26,0.0736898948846866,0.12622015188098848
330,2018-11-27,0.07356592877604357,0.1473432538991447
331,2018-11-28,0.07213796958458818,0.1529401544941999
332,2018-11-29,0.0870397761322846,0.17076625565047016
333,2018-11-30,0.08982492852565044,0.17738575134257822
334,2018-12-01,0.018747907230665852,0.035457998457998456
335,2018-12-02,,
336,2018-12-03,,
337,2018-12-04,,
338,2018-12-05,,
339,2018-12-06,,
340,2018-12-07,,
341,2018-12-08,,
342,2018-12-09,,
343,2018-12-10,,
344,2018-12-11,,
345,2018-12-12,,
346,2018-12-13,,
347,2018-12-14,,
348,2018-12-15,,
349,2018-12-16,,
350,2018-12-17,,
351,2018-12-18,,
352,2018-12-19,,
353,2018-12-20,,
354,2018-12-21,,
355,2018-12-22,,
356,2018-12-23,,
357,2018-12-24,,
358,2018-12-25,,
359,2018-12-26,,
360,2018-12-27,,
361,2018-12-28,,
362,2018-12-29,,
363,2018-12-30,,
364,2018-12-31,,
365,2019-01-01,,
366,2019-01-02,,
367,2019-01-03,,
368,2019-01-04,,
369,2019-01-05,,
370,2019-01-06,,
371,2019-01-07,,
372,2019-01-08,,
373,2019-01-09,,
374,2019-01-10,,
375,2019-01-11,,
376,2019-01-12,,
377,2019-01-13,,
378,2019-01-14,,
379,2019-01-15,,
380,2019-01-16,,
381,2019-01-17,,
382,2019-01-18,,
383,2019-01-19,,
384,2019-01-20,,
385,2019-01-21,,
386,2019-01-22,,
387,2019-01-23,,
388,2019-01-24,,
389,2019-01-25,,
390,2019-01-26,,
391,2019-01-27,,
392,2019-01-28,,
393,2019-01-29,,
394,2019-01-30,,
395,2019-01-31,,
396,2019-02-01,,
397,2019-02-02,,
398,2019-02-03,,
399,2019-02-04,,
400,2019-02-05,,
401,2019-02-06,,
402,2019-02-07,,
403,2019-02-08,,
404,2019-02-09,,
405,2019-02-10,,
406,2019-02-11,,
407,2019-02-12,,
408,2019-02-13,,
409,2019-02-14,,
410,2019-02-15,,
411,2019-02-16,,
412,2019-02-17,,
413,2019-02-18,,
414,2019-02-19,,
415,2019-02-20,,
416,2019-02-21,,
417,2019-02-22,,
418,2019-02-23,,
419,2019-02-24,,
420,2019-02-25,,
421,2019-02-26,,
422,2019-02-27,,
423,2019-02-28,,
424,2019-03-01,,
425,2019-03-02,,
426,2019-03-03,,
427,2019-03-04,,
428,2019-03-05,,
429,2019-03-06,,
430,2019-03-07,,
431,2019-03-08,,
432,2019-03-09,,
433,2019-03-10,,
434,2019-03-11,,
435,2019-03-12,,
436,2019-03-13,,
437,2019-03-14,,
438,2019-03-15,,
439,2019-03-16,,
440,2019-03-17,,
441,2019-03-18,,
442,2019-03-19,,
443,2019-03-20,,
444,2019-03-21,,
445,2019-03-22,,
446,2019-03-23,,
447,2019-03-24,,
448,2019-03-25,,
449,2019-03-26,,
450,2019-03-27,,
451,2019-03-28,,
452,2019-03-29,,
453,2019-03-30,,
454,2019-03-31,,
455,2019-04-01,,
456,2019-04-02,,
457,2019-04-03,,
458,2019-04-04,,
459,2019-04-05,,
460,2019-04-06,,
461,2019-04-07,,
462,2019-04-08,,
463,2019-04-09,,
464,2019-04-10,,
465,2019-04-11,,
466,2019-04-12,,
467,2019-04-13,,
468,2019-04-14,,
469,2019-04-15,,
470,2019-04-16,,
471,2019-04-17,,
472,2019-04-18,,
473,2019-04-19,,
474,2019-04-20,,
475,2019-04-21,,
476,2019-04-22,0.10064218453504167,0.19335198014121308
477,2019-04-23,0.11018131193951056,0.19410218180967911
478,2019-04-24,0.0774362177864093,0.14426262813186894
479,2019-04-25,0.07644963662710497,0.13998214782324192
480,2019-04-26,0.05562979297791733,0.09068979274259568
481,2019-04-27,0.07928500140656983,0.13063178018405672
482,2019-04-28,0.08983100151650672,0.13744804039912062
483,2019-04-29,0.09717441377222183,0.15787585722779204
484,2019-04-30,0.06600920622039991,0.12158313351625129
485,2019-05-01,0.08196678987354704,0.14216931966318147
486,2019-05-02,0.05791193376750897,0.11733410853597605
487,2019-05-03,0.061673226840482674,0.1342372858677307
488,2019-05-04,0.06017950131904313,0.1297463343201654
489,2019-05-05,0.08871267888743428,0.1640417148700515
490,2019-05-06,0.08491021869919725,0.15995862337990469
491,2019-05-07,0.07896578523933344,0.1489789277933049
492,2019-05-08,0.07582000905800175,0.13937225811503046
493,2019-05-09,0.0808611391806929,0.13271277362706943
494,2019-05-10,0.0880887413478374,0.15364787373343988
495,2019-05-11,0.09289781740821765,0.17224420402619364
496,2019-05-12,0.08972023821917133,0.1685348844698677
497,2019-05-13,0.07149276249434565,0.1345773748661631
498,2019-05-14,0.04801039551696456,0.08989730945002884
499,2019-05-15,0.07561366305468857,0.15513027016008557
500,2019-05-16,0.05744131101744242,0.1207852277651858
501,2019-05-17,0.027300592228716662,0.050607546899791724
502,2019-05-18,0.049015938880810135,0.08974577746604516
503,2019-05-19,0.06866891979976997,0.12594154400587732
504,2019-05-20,0.04966329254017785,0.09641488376830745
505,2019-05-21,-0.007268177864772349,-0.01223746799722358
506,2019-05-22,0.05303385300904603,0.08647780494951454
507,2019-05-23,0.06766559690876374,0.12653013450863293
508,2019-05-24,0.058171603336347445,0.10768034180435172
509,2019-05-25,0.05673782756394991,0.10558971158561799
510,2019-05-26,0.07260091663546923,0.1299958917990332
511,2019-05-27,0.06788733749119497,0.1240994954271313
512,2019-05-28,0.07791526057019091,0.14849942376028355
513,2019-05-29,0.06670338777858939,0.11906746762780832
514,2019-05-30,0.06573598797798065,0.11917558897472354
515,2019-05-31,0.08644855635783497,0.14597494884210316
516,2019-06-01,0.10129420096074787,0.18021572996519955
517,2019-06-02,,
518,2019-06-03,,
519,2019-06-04,,
520,2019-06-05,,
521,2019-06-06,,
522,2019-06-07,,
523,2019-06-08,,
524,2019-06-09,,
525,2019-06-10,,
526,2019-06-11,,
527,2019-06-12,,
528,2019-06-13,,
529,2019-06-14,,
530,2019-06-15,,
531,2019-06-16,,
532,2019-06-17,,
533,2019-06-18,,
534,2019-06-19,,
535,2019-06-20,,
536,2019-06-21,,
537,2019-06-22,,
538,2019-06-23,,
539,2019-06-24,,
540,2019-06-25,,
541,2019-06-26,,
542,2019-06-27,,
543,2019-06-28,,
544,2019-06-29,,
545,2019-06-30,,
546,2019-07-01,,
547,2019-07-02,,
548,2019-07-03,,
549,2019-07-04,,
550,2019-07-05,,
551,2019-07-06,,
552,2019-07-07,,
553,2019-07-08,,
554,2019-07-09,,
555,2019-07-10,,
556,2019-07-11,,
557,2019-07-12,,
558,2019-07-13,,
559,2019-07-14,,
560,2019-07-15,,
561,2019-07-16,,
562,2019-07-17,,
563,2019-07-18,,
564,2019-07-19,,
565,2019-07-20,,
566,2019-07-21,,
567,2019-07-22,,
568,2019-07-23,,
569,2019-07-24,,
570,2019-07-25,,
571,2019-07-26,,
572,2019-07-27,,
573,2019-07-28,,
574,2019-07-29,,
575,2019-07-30,,
576,2019-07-31,,
577,2019-08-01,,
578,2019-08-02,,
579,2019-08-03,,
580,2019-08-04,,
581,2019-08-05,,
582,2019-08-06,,
583,2019-08-07,,
584,2019-08-08,,
585,2019-08-09,,
586,2019-08-10,,
587,2019-08-11,,
588,2019-08-12,,
589,2019-08-13,,
590,2019-08-14,,
591,2019-08-15,,
592,2019-08-16,,
593,2019-08-17,,
594,2019-08-18,,
595,2019-08-19,,
596,2019-08-20,,
597,2019-08-21,,
598,2019-08-22,,
599,2019-08-23,,
600,2019-08-24,,
601,2019-08-25,,
602,2019-08-26,,
603,2019-08-27,,
604,2019-08-28,,
605,2019-08-29,,
606,2019-08-30,,
607,2019-08-31,,
608,2019-09-01,,
609,2019-09-02,,
610,2019-09-03,,
611,2019-09-04,,
612,2019-09-05,,
613,2019-09-06,,
614,2019-09-07,,
615,2019-09-08,,
616,2019-09-09,,
617,2019-09-10,,
618,2019-09-11,,
619,2019-09-12,,
620,2019-09-13,,
621,2019-09-14,,
622,2019-09-15,,
623,2019-09-16,,
624,2019-09-17,,
625,2019-09-18,,
626,2019-09-19,,
627,2019-09-20,,
628,2019-09-21,,
629,2019-09-22,,
630,2019-09-23,,
631,2019-09-24,,
632,2019-09-25,,
633,2019-09-26,,
634,2019-09-27,,
635,2019-09-28,,
636,2019-09-29,,
637,2019-09-30,,
638,2019-10-01,,
639,2019-10-02,,
640,2019-10-03,,
641,2019-10-04,,
642,2019-10-05,,
643,2019-10-06,,
644,2019-10-07,,
645,2019-10-08,,
646,2019-10-09,,
647,2019-10-10,,
648,2019-10-11,,
649,2019-10-12,,
650,2019-10-13,,
651,2019-10-14,,
652,2019-10-15,,
653,2019-10-16,,
654,2019-10-17,,
655,2019-10-18,,
656,2019-10-19,,
657,2019-10-20,,
658,2019-10-21,,
659,2019-10-22,,
660,2019-10-23,,
661,2019-10-24,,
662,2019-10-25,,
663,2019-10-26,,
664,2019-10-27,,
665,2019-10-28,,
666,2019-10-29,,
667,2019-10-30,,
668,2019-10-31,0.1070462324378836,0.18202891909517882
669,2019-11-01,0.1113082930326021,0.18899603754180752
670,2019-11-02,0.09718430017987392,0.18421255199770495
671,2019-11-03,0.08453185243849325,0.16157564708223807
672,2019-11-04,0.08656268774226393,0.1562480036217359
673,2019-11-05,0.07470456588790338,0.14605047963098275
674,2019-11-06,0.07361080614209767,0.155113030118449
675,2019-11-07,0.08009106936074012,0.1510209418795238
676,2019-11-08,0.0738166665474396,0.1394794172693584
677,2019-11-09,0.08345820263897262,0.1604759008942303
678,2019-11-10,0.07771499133222895,0.13885267366560505
679,2019-11-11,0.08440384229335497,0.15056882238901023
680,2019-11-12,0.08722746828931384,0.16246273760976399
681,2019-11-13,0.08834585483208471,0.16279221441184197
682,2019-11-14,0.0869787583199455,0.15565928929725542
683,2019-11-15,0.08943749259655423,0.1637669734496732
684,2019-11-16,0.10870718020958008,0.18399638278205813
685,2019-11-17,0.07842379114703397,0.13241950856746676
686,2019-11-18,0.0796098257914935,0.13734487963127034
687,2019-11-19,0.0887208078575748,0.1592833949528555
688,2019-11-20,0.07846238750292005,0.14374139282377765
